,income_level,sex,age,town,occupation,height,1sibling,2home,3educ,4travel,5credit,6cr sum,7card,8pastime,9changes,10daily travel,11travel mode,12conscious,13accounts,14sum,15mobile,16mobtime,17car,18internet,19sport,20vegan,21civil,22polit,23ill,24medicine,25doctor,26covid,27advert,28culture,29food,30children,31rooms,32valuables,33cloths,34jewels,35smoke,36alcohol,37music,38face,39twitter,40online1,41online2,42TV,43refurb,44move,45travdest
599,1,male,65,Nagykanizsa,Lakatos ,172,3,0,3,1,1,1,1,2,2,2,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,2,0,1,0,0,1,0,3,1,1,0,1,0,0,2,0,1,1,0,0
600,1,male,62,Nagykanizsa,Szakorvos ,171,3,0,3,1,1,1,1,1,2,3,1,0,0,2358049,1,0,0,0,1,0,0,0,1,0,2,3,0,0,0,0,1,0,2,1,1,2,2,1,0,2,2,1,0,0,3
601,1,female,49,Budakeszi,Szakorvos ,171,0,0,3,1,1,1,1,1,2,1,1,0,1,765984,0,0,1,0,1,0,0,1,1,1,4,2,0,1,2,0,0,0,2,1,1,1,2,1,0,1,2,0,0,0,4
602,1,female,57,Budakeszi,Lakatos ,163,0,0,3,1,1,1,1,1,2,0,4,0,0,0,1,0,1,0,0,0,1,0,1,0,3,3,1,0,0,0,3,640,2,3,1,3,2,1,0,0,2,0,1,1,3
603,1,female,26,Nagykanizsa,Lakatos ,165,1,0,3,1,1,1,1,1,2,5,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,2,2,4,10245,2,0,1,1,1,1,0,1,2,0,0,1,0
604,0,male,64,Nagykanizsa,asztalos ,158,3,1,2,1,1,1,0,2,3,2,0,0,1,1674734,0,0,0,0,1,1,0,1,1,0,0,2,0,0,0,1,4,1751,2,2,1,3,0,1,0,1,0,1,1,1,1
605,0,male,53,Nagykanizsa,asztalos ,156,4,0,3,0,1,1,1,1,0,0,1,0,0,2288387,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,4,0,2,0,1,3,2,0,0,2,2,0,1,0,1
606,1,male,39,Budakeszi,Szakorvos ,181,0,1,1,0,1,1,1,2,2,3,4,0,1,10885419,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,3,1794,3,3,1,0,2,0,0,1,0,1,1,0,4
607,1,male,50,Budakeszi,Lakatos ,170,0,0,4,1,1,1,1,1,3,3,0,0,1,1079229,1,0,1,0,1,0,0,1,0,0,5,1,0,1,2,0,4,0,3,1,1,2,0,1,0,1,0,1,1,0,1
608,1,female,60,Nagykanizsa,Lakatos ,173,1,0,3,0,1,1,0,1,3,1,1,0,0,45320635,1,0,1,1,1,0,0,1,1,0,1,1,0,4,2,0,4,0,2,1,1,3,2,1,0,2,1,0,0,0,1
609,1,male,37,Budakeszi,asztalos ,176,4,0,3,1,1,1,1,1,2,0,0,0,1,132888,1,0,1,0,0,0,1,1,1,1,3,0,0,3,0,0,1,250,3,1,1,3,2,1,0,0,0,0,0,0,1
610,0,male,46,Nagykanizsa,Szakorvos ,156,3,0,3,1,1,1,1,3,2,1,1,0,0,64452,0,0,0,0,1,1,1,0,1,0,5,1,0,1,2,0,4,0,2,0,1,3,2,0,1,2,2,0,1,0,1
611,0,male,50,Budakeszi,Lakatos ,169,3,0,1,1,1,0,1,1,2,1,0,0,1,17605,1,0,0,1,1,0,1,0,0,1,3,1,0,1,0,2,4,0,3,1,1,2,1,0,1,2,1,1,1,0,1
612,0,male,39,Budakeszi,Szakorvos ,167,1,2,1,1,1,1,1,1,2,1,1,0,1,3838,0,0,0,0,1,0,1,0,1,0,1,3,1,4,0,1,4,710,2,2,1,3,2,0,1,0,2,1,1,0,2
613,0,male,42,Budakeszi,Szakorvos ,169,0,0,3,1,1,1,1,2,2,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,2,1,0,3,4,0,1,0,2,1,1,2,2,0,1,1,2,1,1,0,3
614,0,male,25,Budakeszi,asztalos ,165,0,0,4,1,1,1,0,1,3,6,1,0,0,1421160,0,0,0,1,0,1,1,1,1,1,1,2,0,1,0,0,1,541,3,0,1,3,0,0,1,1,2,1,1,0,1
615,1,male,61,Nagybajcs,Lakatos ,172,4,0,2,1,1,1,1,9,0,4,4,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,3,0,3,3,1,3,2,1,1,1,2,0,1,0,1
616,1,male,53,Nagybajcs,Lakatos ,188,0,0,1,0,1,2,1,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,2,0,0,1240,3,1,1,1,2,1,1,2,2,0,0,1,1
617,0,male,29,Nagykanizsa,Lakatos ,166,4,0,3,1,1,1,1,1,3,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,4,4,2,4,952,2,2,1,1,2,0,0,1,2,1,1,1,3
618,1,male,61,Nagykanizsa,Lakatos ,165,0,0,2,0,1,1,1,1,1,2,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,4,1,0,0,696,2,2,1,3,1,1,1,1,2,0,0,0,1
619,0,male,33,Nagykanizsa,asztalos ,174,4,0,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2,0,1,0,0,0,698,2,1,1,1,2,0,0,1,1,1,0,1,1
620,1,male,38,Budakeszi,asztalos ,165,0,0,3,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5,1,0,4,2,0,4,1226,1,1,1,3,2,1,1,2,2,0,1,0,1
621,0,male,53,Budakeszi,Lakatos ,151,1,0,1,0,1,2,1,2,2,1,4,0,0,0,1,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,0,0,2,1,1,2,0,0,0,1,0,1,0,0,1
622,0,male,61,Nagybajcs,asztalos ,173,3,0,3,1,1,1,1,2,2,2,4,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,2,0,4,522,3,0,0,3,1,0,1,1,0,1,0,0,2
623,1,female,58,Budakeszi,Lakatos ,179,4,0,1,1,1,1,1,7,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1,0,4,0,0,4,1409,2,1,1,1,2,1,0,1,0,1,1,1,1
624,1,female,62,Nagybajcs,Szakorvos ,160,3,0,2,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,1620,1,0,0,2,2,0,1,0,0,0,1,1,3
625,0,male,46,Nagykanizsa,asztalos ,173,1,0,2,0,1,1,1,0,0,9,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,4,134,2,2,1,2,2,1,0,2,2,1,0,1,1
626,0,male,28,Budakeszi,Szakorvos ,172,0,0,4,0,1,1,1,1,3,1,0,0,0,139160,0,0,1,0,1,1,0,1,1,0,0,2,0,1,0,0,1,1876,2,3,1,3,1,0,0,1,0,1,0,1,1
627,1,female,59,Nagykanizsa,asztalos ,173,4,0,4,1,1,1,0,3,2,4,4,0,1,0,1,0,1,0,1,0,0,1,0,0,5,3,0,0,2,0,2,0,3,0,1,3,0,1,0,0,1,1,1,0,2
628,1,male,54,Budakeszi,Lakatos ,161,0,0,1,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,3,0,1,0,0,4,182,2,2,1,1,2,1,1,0,0,0,0,1,3
629,1,male,42,Nagykanizsa,Lakatos ,178,1,0,1,1,0,2,1,2,3,3,0,0,0,1173743,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,411,2,3,1,1,1,0,1,1,2,0,1,0,1
630,0,male,25,Budakeszi,asztalos ,175,3,0,3,0,1,2,1,1,3,2,0,0,1,302107,0,0,0,0,0,0,0,1,1,1,5,1,0,4,0,0,4,0,3,3,1,3,1,0,0,1,0,0,0,1,1
631,0,male,43,Budakeszi,Lakatos ,165,0,0,3,1,1,1,0,1,2,3,1,0,1,0,1,0,0,1,1,0,0,0,1,0,2,1,0,3,2,0,0,1570,2,3,1,1,1,0,0,1,0,0,1,0,1
632,0,male,50,Nagykanizsa,asztalos ,167,0,0,4,1,1,1,1,1,2,6,1,0,0,350260,1,1,0,0,1,0,0,1,1,1,3,1,0,0,2,0,0,0,2,1,1,1,2,0,0,1,0,1,1,0,1
633,1,female,65,Nagykanizsa,Szakorvos ,163,4,0,4,1,1,1,1,2,0,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,5,1,0,1,0,0,3,79,3,1,1,1,2,0,1,0,2,1,1,0,1
634,0,female,46,Nagybajcs,Lakatos ,177,0,1,4,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,1,1,4,3,167,2,3,1,2,2,1,1,1,0,1,1,0,0
635,1,male,32,Budakeszi,asztalos ,173,4,1,2,1,1,1,1,6,2,0,0,0,0,1851053,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,3,262,3,3,1,2,2,1,0,2,2,1,0,1,3
636,1,male,36,Budakeszi,Szakorvos ,178,0,1,4,0,1,1,1,2,3,0,1,0,1,1725601,1,0,1,0,1,1,1,1,1,0,3,0,0,1,2,0,0,0,1,3,1,1,1,1,1,0,2,1,1,1,1
637,1,male,51,Nagykanizsa,asztalos ,174,4,0,3,1,1,1,1,1,2,9,4,0,0,216415,0,0,0,0,1,0,0,0,1,0,3,1,1,1,2,0,4,0,3,2,1,2,0,1,0,1,0,0,1,0,1
638,1,male,38,Budakeszi,Lakatos ,161,1,0,1,0,1,1,1,1,3,2,0,0,1,325835,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,4,39274,2,1,1,1,2,0,1,0,0,2,0,0,2
639,0,male,55,Budakeszi,asztalos ,181,4,2,3,1,1,0,1,3,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,4,1,0,4,0,0,1,21,3,3,1,3,2,0,1,1,0,0,0,1,0
640,1,female,64,Budakeszi,Szakorvos ,160,0,0,3,1,1,1,1,1,3,0,1,0,0,2626298,0,0,0,0,1,0,1,1,1,1,1,1,0,4,1,1,1,0,1,0,1,3,1,0,0,0,2,2,0,0,1
641,1,male,65,Nagykanizsa,Szakorvos ,159,1,0,4,1,1,1,1,4,2,1,1,0,1,1074178,1,0,0,0,1,1,0,1,1,1,5,1,0,1,0,0,3,0,2,0,0,1,2,0,0,1,0,1,1,0,1
642,1,female,62,Budakeszi,Lakatos ,159,4,0,4,1,1,1,1,1,3,0,0,0,1,2483876,1,0,0,0,1,0,0,1,1,1,0,0,1,4,0,0,1,0,1,0,1,1,2,0,0,0,0,0,1,1,1
643,0,male,25,Budakeszi,Lakatos ,167,0,0,1,1,0,1,1,1,3,3,1,1,0,0,1,0,0,1,1,0,1,1,1,1,4,1,0,4,2,0,3,0,1,1,1,2,2,1,0,1,1,1,1,0,3
644,0,female,46,Nagykanizsa,Lakatos ,156,4,0,3,0,1,2,1,2,3,4,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,3,2,0,4,307,3,3,1,3,1,1,0,2,2,0,1,1,1
645,1,female,39,Nagybajcs,Szakorvos ,169,4,0,4,1,1,2,1,1,2,1,3,0,1,1289833,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,14286,2,1,1,3,2,1,0,1,0,0,1,0,1
646,0,male,54,Budakeszi,Lakatos ,172,1,0,4,1,1,1,1,2,0,2,1,0,0,410403,1,0,1,0,1,1,0,0,1,0,5,1,0,4,0,0,0,0,3,1,0,2,1,0,0,2,0,1,0,0,4
647,1,male,48,Nagybajcs,asztalos ,169,3,0,3,1,1,1,1,1,0,4,0,0,0,1223874,1,0,1,1,0,0,1,1,0,1,2,3,1,1,0,0,1,7899,2,0,1,3,2,0,1,0,1,1,1,1,1
648,0,male,51,Budakeszi,Szakorvos ,184,4,0,3,1,1,1,1,2,2,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,2,0,2,4,726,1,1,1,2,3,0,0,1,2,1,0,0,0
649,1,male,49,Budakeszi,Szakorvos ,168,4,0,4,0,1,1,0,6,2,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,2,0,1,417,1,3,1,0,2,1,1,2,2,1,1,0,1
650,1,female,53,Budakeszi,Lakatos ,153,3,0,3,1,1,1,1,1,1,1,0,0,0,1753501,1,0,1,0,1,0,1,1,1,0,2,1,0,1,0,0,1,0,2,1,1,2,1,1,0,1,0,1,0,0,1
651,0,male,30,Nagykanizsa,asztalos ,172,3,0,3,1,1,1,1,2,0,3,0,0,1,827139,1,0,1,0,0,0,1,0,1,1,1,1,0,1,4,0,0,0,2,1,1,0,0,0,0,1,2,0,0,1,1
652,0,male,43,Budakeszi,asztalos ,167,4,0,3,1,1,1,1,1,2,0,1,0,0,371412,1,0,0,0,1,1,0,1,1,1,1,2,0,4,2,1,4,1804,2,0,1,3,2,0,0,0,0,0,1,0,1
653,1,male,56,Nagykanizsa,asztalos ,167,0,0,3,1,1,2,0,1,2,0,0,0,0,452608,1,0,0,0,1,0,1,1,1,1,5,1,0,0,2,0,4,0,2,3,1,1,2,0,1,0,0,0,0,0,1
654,0,female,46,Nagykanizsa,Lakatos ,169,4,0,2,1,1,1,1,1,2,7,1,0,0,1404360,1,0,0,0,1,1,0,1,0,0,5,1,0,1,2,0,0,6895,3,0,1,3,2,1,0,2,0,0,1,0,2
655,1,male,44,Budakeszi,asztalos ,162,0,0,2,1,1,1,1,1,2,0,4,0,0,1497992,1,0,0,0,1,1,1,1,1,0,4,1,0,1,2,4,3,1829,3,1,1,1,2,0,0,1,2,1,0,1,1
656,0,male,38,Nagykanizsa,Szakorvos ,168,4,0,3,0,1,1,1,1,2,2,0,0,1,2201115,1,1,0,1,1,1,0,1,0,0,0,2,1,0,0,0,0,1660,2,1,1,1,2,1,0,1,2,1,1,1,2
657,0,male,61,Nagykanizsa,Szakorvos ,167,3,0,2,1,1,1,1,1,3,1,0,0,1,998298,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1409,1,1,1,3,2,0,1,1,2,1,0,0,3
658,1,male,49,Budakeszi,Szakorvos ,158,0,0,1,1,1,1,1,2,2,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,5,1,0,1,2,0,0,1583,2,0,1,3,1,0,0,1,1,0,0,0,2
659,1,male,43,Nagykanizsa,Szakorvos ,172,0,0,2,1,1,2,1,3,2,3,0,0,0,3610599,1,0,0,0,1,0,1,1,0,0,5,0,0,3,2,0,2,1859,2,3,1,3,2,1,1,0,2,1,0,0,0
660,1,male,59,Budakeszi,Szakorvos ,176,0,2,2,1,1,2,1,1,2,6,0,0,1,1964973,1,0,0,1,0,0,0,1,0,0,1,2,0,1,0,0,3,1238,3,0,1,3,0,1,0,1,0,0,1,1,2
661,0,male,57,Nagybajcs,asztalos ,150,3,0,1,0,1,2,1,1,3,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,3,0,4,2,1,3,0,2,1,1,3,1,0,0,0,0,1,0,1,1
662,0,male,62,Nagykanizsa,asztalos ,173,0,0,3,1,1,1,1,1,2,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,5,0,0,1,0,1,4,0,2,0,1,2,0,1,0,2,0,1,1,0,2
663,1,male,58,Nagykanizsa,Szakorvos ,164,4,0,4,1,1,1,0,1,2,3,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,2,0,1,0,3,0,202,2,1,1,1,2,0,0,1,0,1,0,0,1
664,1,male,31,Nagybajcs,asztalos ,182,0,0,2,1,1,1,1,1,1,5,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,4,2,0,0,763,2,3,1,1,2,0,0,1,0,1,1,0,2
665,0,male,29,Nagykanizsa,Szakorvos ,173,4,0,3,0,1,1,1,3,2,5,0,0,1,0,0,0,0,1,1,0,1,1,1,0,3,1,0,0,0,0,4,0,1,0,1,1,1,1,0,0,0,0,0,0,1
666,0,male,44,Budakeszi,asztalos ,151,4,0,4,1,1,1,1,2,2,10,0,0,1,0,0,0,1,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,2,2,0,0,1
667,0,male,26,Budakeszi,Szakorvos ,162,2,2,1,1,1,1,1,2,2,2,0,0,0,2631331,0,0,0,0,1,0,1,1,1,1,5,1,0,1,2,0,3,379,2,3,1,1,2,0,1,1,0,0,0,0,1
668,1,female,30,Nagykanizsa,asztalos ,160,4,0,4,0,1,2,1,1,3,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,4,1999,2,1,1,1,0,0,0,1,2,2,0,1,1
669,0,female,58,Budakeszi,asztalos ,179,4,0,3,1,1,1,1,2,3,5,1,0,1,1055940,1,0,0,0,1,1,0,0,1,1,1,1,1,1,2,0,4,0,1,1,1,3,0,0,0,1,2,1,1,0,1
670,1,male,29,Budakeszi,Lakatos ,158,0,0,3,1,1,1,1,1,2,5,0,0,1,1612750,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,3,4,237,2,1,0,3,2,1,0,1,0,0,0,0,1
671,1,male,43,Nagykanizsa,Lakatos ,178,1,0,2,1,1,1,1,1,2,0,1,0,0,1287974,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1462,2,3,1,1,0,1,0,2,2,0,1,0,0
672,0,female,27,Nagykanizsa,Lakatos ,170,0,0,1,1,1,1,1,1,2,0,1,0,1,1786769,1,0,0,0,1,1,0,1,1,0,5,0,0,1,0,0,0,0,2,1,1,3,1,0,1,1,0,2,1,1,1
673,0,male,43,Budakeszi,Lakatos ,175,4,0,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,4,2,0,2,0,1,1,0,2,2,0,0,2,2,1,0,1,1
674,1,female,25,Nagykanizsa,Szakorvos ,167,0,0,1,1,1,0,1,2,3,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,3,1,0,1,4,0,3,1313,2,1,1,3,2,1,1,2,2,0,1,0,2
675,1,male,51,Budakeszi,Lakatos ,175,4,2,3,0,1,1,1,2,2,6,0,0,1,753119,1,0,0,0,1,1,0,1,1,1,1,1,0,4,0,0,2,0,2,1,0,1,2,1,0,1,0,0,0,0,1
676,1,male,33,Nagykanizsa,Szakorvos ,168,3,0,1,1,1,1,1,2,0,1,4,0,0,3642111,1,0,0,0,1,0,1,1,1,1,5,1,0,4,0,0,1,1536,0,1,1,2,1,0,1,0,0,0,0,0,3
677,1,female,42,Nagykanizsa,Szakorvos ,175,3,0,4,1,1,2,1,1,2,0,4,0,0,235901,0,0,0,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,2,1,1,3,2,1,1,0,2,1,1,1,0
678,1,female,31,Nagykanizsa,Lakatos ,174,3,0,3,1,1,1,1,1,3,1,4,0,1,803109,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1059,2,1,1,1,2,1,1,2,2,0,1,0,4
679,1,male,46,Budakeszi,Lakatos ,161,4,1,4,1,1,2,1,2,0,4,0,0,1,0,1,0,1,0,0,1,0,1,1,0,3,0,0,1,2,0,1,1048,2,1,0,1,1,1,0,1,2,1,0,0,0
680,0,male,25,Budakeszi,asztalos ,175,1,0,1,1,1,1,1,3,2,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,4,1,1,0,2,1,0,280,3,0,1,1,2,1,0,1,2,0,1,1,0
681,0,male,38,Nagybajcs,asztalos ,163,4,0,1,1,1,3,1,1,2,0,0,0,1,385341,1,1,0,0,1,0,0,1,1,0,1,0,0,4,3,0,4,971,2,0,1,1,2,0,0,2,2,1,1,0,3
682,0,male,64,Budakeszi,Lakatos ,196,3,0,3,1,1,1,1,2,2,0,4,0,0,0,1,0,0,0,1,0,0,0,1,0,2,1,0,1,2,0,1,396,2,1,1,1,1,0,0,0,1,1,1,0,3
683,0,male,59,Budakeszi,Szakorvos ,183,2,0,3,1,1,1,1,1,2,0,0,0,1,343447,1,0,1,1,1,1,1,0,1,1,2,1,0,1,0,0,0,0,2,2,1,1,2,1,1,2,2,0,1,0,2
684,0,male,42,Budakeszi,Lakatos ,171,0,0,1,0,1,1,1,1,3,2,0,0,0,739553,0,0,0,0,1,0,0,1,1,0,3,3,0,1,0,0,1,650,2,0,1,1,1,0,0,1,1,1,0,0,0
685,0,male,45,Nagykanizsa,asztalos ,171,0,0,0,1,1,1,1,2,0,3,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2,0,3,0,0,2,492,2,3,1,0,2,1,0,1,0,0,0,0,1
686,1,female,62,Budakeszi,asztalos ,183,0,0,3,1,1,1,1,1,0,3,1,0,0,1375007,1,1,0,0,1,0,0,1,1,0,5,1,0,4,0,0,3,62,3,1,1,2,2,0,1,2,2,0,1,1,4
687,1,male,60,Budakeszi,Lakatos ,167,3,0,4,1,1,1,1,1,3,4,0,0,1,891107,1,0,1,1,0,1,1,1,0,1,1,3,0,3,1,0,0,0,2,1,1,1,2,1,0,2,2,1,1,0,1
688,0,male,25,Nagybajcs,asztalos ,166,3,0,3,1,1,1,1,2,2,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,3,1,0,1,0,0,1,0,2,3,1,1,0,0,0,1,0,1,1,0,4
689,1,male,46,Budakeszi,Szakorvos ,173,4,2,4,1,1,2,1,1,2,1,0,0,0,323168,1,1,1,0,1,1,0,1,1,0,5,1,0,1,0,2,3,0,2,1,1,1,2,1,1,2,0,1,1,0,0
690,1,female,47,Budakeszi,asztalos ,171,3,0,3,0,1,1,1,2,2,2,0,0,0,992663,1,0,0,0,1,0,0,1,1,0,4,0,0,1,0,0,3,0,2,1,1,1,1,0,1,2,0,2,1,0,1
691,1,female,52,Budakeszi,Lakatos ,159,3,0,3,1,1,2,0,3,2,0,4,0,1,1100337,1,0,1,0,1,1,0,1,1,0,0,2,0,1,0,0,3,391,1,1,1,1,1,0,0,1,2,1,1,1,1
692,1,female,50,Budakeszi,Szakorvos ,188,3,1,4,1,1,1,1,3,2,5,4,0,0,0,1,0,0,0,1,0,0,1,1,0,1,2,0,1,0,0,0,0,3,1,1,3,2,0,1,2,1,0,1,1,1
693,1,male,40,Budakeszi,Lakatos ,179,4,0,2,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,4,0,4,0,1,1,1,1,2,1,0,1,2,0,1,0,1
694,0,male,31,Nagykanizsa,Lakatos ,164,4,0,3,0,1,1,0,1,2,2,4,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,3,0,3,3,1,1,2,0,0,2,2,0,0,0,1
695,1,male,33,Budakeszi,Szakorvos ,180,4,0,2,1,1,2,1,2,2,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,4,0,3,0,3,3,1,2,2,1,0,1,0,0,1,0,3
696,1,male,33,Nagykanizsa,Lakatos ,177,3,0,4,1,1,1,1,1,0,5,0,0,1,2456871,1,0,0,0,0,0,0,1,0,0,5,0,0,3,1,0,4,2164,2,2,1,3,1,1,0,2,2,0,1,1,1
697,1,female,29,Nagykanizsa,Szakorvos ,164,0,0,2,1,1,1,1,2,3,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,4,1,0,1,0,0,0,0,2,3,0,1,2,1,1,1,0,1,1,0,1
698,0,female,63,Budakeszi,asztalos ,178,0,0,3,0,1,1,1,3,2,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,4,1,0,1,2,3,2,12751,1,1,0,1,1,1,0,1,0,1,1,0,3
699,1,male,26,Budakeszi,asztalos ,185,0,0,0,0,1,1,1,1,1,7,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,2,0,4,92,1,3,1,1,2,1,1,1,2,1,1,0,1
700,0,male,32,Nagykanizsa,Szakorvos ,172,0,1,2,1,1,2,1,6,2,2,1,0,0,2255275,1,0,0,0,1,0,0,1,1,0,1,1,0,3,2,0,3,0,3,1,1,3,0,1,1,1,2,0,1,0,1
701,0,male,40,Nagybajcs,Szakorvos ,153,0,0,3,1,1,1,1,2,2,8,3,0,0,171,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,3,700,2,0,1,1,1,1,0,1,0,1,1,1,2
702,1,female,51,Budakeszi,Lakatos ,180,4,2,3,1,1,1,1,1,3,5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,3,0,2,3,0,2,3,1,1,2,1,0,1,0,1,0,0,2
703,0,male,54,Nagykanizsa,asztalos ,178,4,0,0,0,1,1,1,2,2,0,4,0,0,3132844,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,2,1,0,0,0,0,1,0,1
704,0,male,45,Nagykanizsa,asztalos ,152,3,0,3,1,1,1,1,2,3,3,0,0,0,2243634,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,3,0,1,1,1,1,1,0,0,2,0,1,0,1,1
705,0,male,45,Nagykanizsa,asztalos ,166,3,0,3,1,1,0,1,1,2,9,0,0,1,1032719,1,0,0,0,1,0,0,1,1,0,0,1,1,1,2,0,0,0,3,3,1,1,1,1,0,1,2,0,1,1,1
706,1,female,65,Budakeszi,asztalos ,167,2,0,3,1,1,1,1,1,2,0,4,0,0,1719724,1,0,0,0,1,0,1,1,1,0,0,3,0,1,2,0,0,0,2,3,1,3,2,0,0,1,0,2,1,1,3
707,0,female,43,Nagykanizsa,asztalos ,160,4,0,4,1,1,2,1,1,3,3,0,0,0,2170252,0,0,0,0,0,1,1,1,1,0,2,2,0,0,0,0,0,1204,2,1,1,2,2,0,0,1,0,1,1,0,1
708,1,female,33,Budakeszi,Lakatos ,185,0,0,4,1,1,1,1,2,2,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,4,0,0,0,2,0,1,1,2,1,1,1,2,0,0,1,3
709,0,female,52,Budakeszi,asztalos ,161,3,0,3,1,1,1,1,2,3,0,1,0,1,142966,1,0,1,0,0,0,1,1,0,0,0,1,0,0,2,1,3,0,1,1,1,1,1,1,1,1,1,0,0,1,2
710,1,male,65,Nagykanizsa,Lakatos ,145,4,1,4,0,1,1,1,1,1,0,4,0,1,1367508,0,0,1,0,1,0,1,1,1,1,0,2,1,1,2,0,4,0,3,1,1,1,1,0,0,1,1,0,1,0,3
711,1,male,46,Nagykanizsa,asztalos ,180,0,0,2,1,1,1,1,1,2,3,0,1,0,2642507,1,0,0,1,1,1,0,1,1,0,2,1,0,4,0,0,0,0,2,0,1,1,2,1,1,1,2,0,1,1,4
712,0,male,51,Nagykanizsa,Szakorvos ,194,0,0,3,1,1,1,1,2,2,4,1,0,0,1692854,1,0,0,0,1,1,1,1,1,0,1,3,0,0,0,0,1,0,3,2,1,1,2,0,0,0,0,1,1,0,0
713,1,male,58,Budakeszi,Szakorvos ,191,4,0,3,1,1,2,1,5,2,0,0,0,1,2580553,1,0,0,1,1,1,1,1,0,0,2,1,0,1,0,0,3,0,3,3,1,2,2,0,0,2,2,1,0,0,1
714,0,male,27,Budakeszi,asztalos ,156,3,0,3,0,1,1,1,1,3,0,0,0,1,1954212,1,0,1,0,1,0,1,1,1,0,1,2,0,1,0,0,1,1394,1,1,1,1,1,1,0,1,2,1,0,1,3
715,1,female,46,Nagykanizsa,Szakorvos ,173,3,2,4,0,1,1,1,2,3,1,0,0,1,1047514,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,426,2,1,1,1,1,1,1,2,2,0,1,0,3
716,1,female,28,Nagykanizsa,asztalos ,165,1,1,4,1,1,2,1,4,2,3,1,0,0,1830546,1,0,0,1,1,0,1,0,1,1,0,1,0,1,2,0,2,0,1,3,1,0,1,1,0,1,0,0,1,0,1
